index	value	noise
114	0.11654008	F
115	0.25472727	F
116	-0.28635418	F
117	-0.085775234	F
118	0.29829982	F
119	0.070000306	F
120	-0.052334674	F
121	-0.09249547	F
122	0.16765805	F
123	0.24425556	F
124	0.16587177	F
125	-0.27661353	F
126	0.018384915	F
127	-0.14306737	F
128	-0.10004678	F
129	0.1488586	F
130	-0.17426719	F
131	-0.096618764	F
132	-0.18602742	F
133	0.27210355	F
134	0.086147435	F
135	-0.062144488	F
136	0.19623898	F
137	-0.067660674	F
138	-0.2438595	F
139	-0.21852401	F
140	-0.009318196	F
141	-0.056109384	F
142	0.11412128	F
143	-0.08421665	F
144	-0.0699011	F
145	0.015406402	F
146	-0.011679452	F
147	0.11278111	F
148	-0.28763795	F
149	0.14978978	F
150	0.08202666	F
151	0.0013878379	F
152	-0.09187684	F
153	0.093803264	F
154	0.28418896	F
155	-0.16200693	F
156	0.0047759986	F
157	-0.29153836	F
158	-0.12097015	F
159	-0.2646656	F
160	0.27638885	F
161	-0.24777697	F
162	-0.13735694	F
163	-0.19081335	F
164	-0.1769651	F
165	0.10863699	F
166	-0.062358897	F
167	0.12637779	F
168	-0.25459272	F
169	-0.051493023	F
170	-0.011248818	F
171	-0.019580927	F
172	0.011817896	F
173	0.09377315	F
174	-0.057155345	F
175	0.28256088	F
176	-0.26536125	F
177	-0.2537804	F
178	-0.11377883	F
179	-0.26364082	F
180	0.10195617	F
181	0.1587587	F
182	-0.049945746	F
183	0.1628601	F
184	0.10766946	F
185	-0.03955613	F
186	-0.018258477	F
187	-0.13871484	F
188	-0.11052443	F
189	-0.10148989	F
190	-0.0045118127	F
191	0.22662131	F
192	-0.28085658	F
193	-0.26835957	F
194	0.23978873	F
195	7.9476304E-4	F
196	-0.10680851	F
197	0.09830452	F
198	-0.1674425	F
199	-0.2918697	F
200	0.14454366	F
201	-0.2075854	F
202	0.09649477	F
203	0.018571543	F
204	-0.26305032	F
205	0.005691793	F
206	-0.02213888	F
207	0.19366087	F
208	-0.28608382	F
209	-0.057965357	F
210	0.051168352	F
211	5.511377E-4	F
212	0.25260696	F
213	0.17383009	F
214	3.8172863E-4	F
215	-0.27165493	F
216	-0.07936939	F
217	-0.0064545358	F
218	-0.27593625	F
219	-0.19116886	F
220	0.24984528	F
221	-0.18391146	F
222	-0.26252407	F
223	0.03020872	F
224	0.2262713	F
225	-0.19167882	F
226	-0.061009094	F
227	-0.16233167	F
228	0.04891302	F
229	-0.03823939	F
230	0.2712528	F
231	-0.26128367	F
232	0.032752346	F
233	0.1829004	F
234	-0.26063934	F
235	-0.026092833	F
236	0.022387417	F
237	-0.14726773	F
238	-0.1510658	F
239	0.175169	F
240	-0.25724933	F
241	-0.09705209	F
242	-0.20374125	F
243	-0.085816935	F
244	-0.057948332	F
245	-0.029051727	F
246	-0.11920923	F
247	-0.15770087	F
248	0.17955066	F
249	0.029186776	F
250	-0.18285774	F
251	-0.058755577	F
252	0.27698046	F
253	0.036520727	F
254	0.29924756	F
255	0.24040554	F
256	-0.21260591	F
257	0.23014417	F
258	-0.08624734	F
259	0.21173698	F
260	0.13892786	F
261	0.26632336	F
262	-0.2872474	F
263	0.12737313	F
264	-0.01657071	F
265	-0.27344495	F
266	-0.1621614	F
267	-0.2422057	F
268	-0.07888886	F
269	-0.06708451	F
270	-0.2619974	F
271	-0.10007977	F
272	-0.21764685	F
273	-0.037732717	F
274	-0.25671732	F
275	0.1547784	F
276	0.026484363	F
277	0.013639151	F
278	-0.15588091	F
279	0.12341805	F
280	-0.035160307	F
281	0.26649198	F
282	0.28322574	F
283	-0.2424864	F
284	-0.16840456	F
285	0.06973364	F
286	-0.20763068	F
287	-0.012374655	F
288	0.010849107	F
289	0.12224275	F
290	7.824725E-4	F
291	-0.042641845	F
292	-0.017879533	F
293	0.045310505	F
294	-0.09497492	F
295	-0.1843173	F
296	-0.031089216	F
297	0.20580776	F
298	0.12194206	F
299	0.062456936	F
300	-0.13383092	F
301	-0.17396659	F
302	-0.25304648	F
303	-0.09629054	F
304	-0.21752563	F
305	-0.08790186	F
306	0.009247655	F
307	0.15351886	F
308	0.26145446	F
309	-0.25265375	F
310	0.15353377	F
311	0.11834783	F
312	0.14442228	F
313	0.030716741	F
314	0.28484836	F
315	0.2174632	F
316	-0.29757807	F
317	-0.007906714	F
318	-0.1115072	F
319	0.029597173	F
320	0.100837745	F
321	0.18759076	F
322	0.18151769	F
323	0.21127811	F
324	0.26342982	F
325	-0.032624718	F
326	-0.034745395	F
327	0.106282786	F
328	-0.02487817	F
329	0.017012106	F
330	-0.16976823	F
331	-0.14156455	F
332	0.20407611	F
333	0.10048507	F
334	0.015396304	F
335	-0.1484974	F
336	-0.26644653	F
337	-0.021070808	F
338	-0.25709832	F
339	0.1302054	F
340	0.27276516	F
341	0.24376653	F
342	0.037804864	F
343	-0.29460424	F
344	-0.13661407	F
345	0.28633407	F
346	0.098853245	F
347	0.11421478	F
348	0.21460763	F
349	-0.17175935	F
350	0.0121283345	F
351	-0.10742344	F
352	-0.015426066	F
353	0.15758836	F
354	0.1936479	F
355	-0.07740723	F
356	-0.020252116	F
357	0.25584245	F
358	0.21011518	F
359	-0.2584221	F
360	0.16622455	F
361	-0.24146798	F
362	-0.24116093	F
363	0.04204776	F
364	-0.1217878	F
365	-0.029887564	F
366	-0.21156436	F
367	-0.04635248	F
368	-0.13113372	F
369	0.14921853	F
370	-0.18874311	F
371	0.27821916	F
372	0.077371776	F
373	-0.20481353	F
374	-0.20342134	F
375	0.24824122	F
376	-0.21637046	F
377	-0.2998797	F
378	0.24041584	F
379	-0.20335221	F
380	-0.011885612	F
381	0.28292766	F
382	0.08341841	F
383	-0.037443586	F
384	-0.0105674	F
385	-0.0073520034	F
386	-0.1073615	F
387	-0.08729133	F
388	0.03581804	F
389	-0.041955866	F
390	0.13604382	F
391	-0.26754987	F
392	-7.332979E-4	F
393	0.16882773	F
394	0.2604894	F
395	0.03285008	F
396	0.062220808	F
397	-0.09896363	F
398	0.23444515	F
399	0.13208495	F
400	-0.18332607	F
401	0.24497949	F
402	0.23611271	F
403	0.09948237	F
404	0.15428033	F
405	-0.1411821	F
406	0.055651236	F
407	-0.10035323	F
408	0.07351179	F
409	-0.14575902	F
410	0.13706744	F
411	0.24186048	F
412	0.24611686	F
413	0.022853129	F
414	-0.18908885	F
415	0.12647799	F
416	0.07009809	F
417	0.032780383	F
418	-0.23674603	F
419	-0.114696026	F
420	-0.20986652	F
421	-0.03534414	F
422	0.14951399	F
423	-0.06302987	F
424	-0.111169964	F
425	0.21454164	F
426	-0.0064742453	F
427	-0.07890201	F
428	0.14340739	F
429	0.16849259	F
430	0.2128408	F
431	-0.06344061	F
432	-0.29762888	F
433	0.1493666	F
434	0.18057956	F
435	0.2894193	F
436	-0.13455412	F
437	-0.24886599	F
438	-0.02775817	F
439	-0.14483108	F
440	-0.25250039	F
441	-0.19066305	F
442	-0.047281474	F
443	-0.122369036	F
444	0.2734009	F
445	-0.29150134	F
446	-0.06566634	F
447	-0.2365582	F
448	-0.21428742	F
449	0.09818038	F
450	-0.21891855	F
451	-0.21371067	F
452	-0.24916427	F
453	0.17903243	F
454	-0.15269092	F
455	-0.010891905	F
456	0.021678766	F
457	0.1285844	F
458	0.22093204	F
459	-0.23479274	F
460	-0.14386223	F
461	0.16366757	F
462	-0.008145739	F
463	-0.18916991	F
464	0.20063461	F
465	0.18226157	F
466	-0.11439787	F
467	-0.028082782	F
468	0.22667098	F
469	-0.10779483	F
470	-0.20973366	F
471	-0.04313076	F
472	-0.24418333	F
473	-0.18238994	F
474	0.16168234	F
475	-0.045122024	F
476	0.22476193	F
477	0.1759646	F
478	0.017365608	F
479	0.2859186	F
480	0.22702459	F
481	-0.06018702	F
482	0.22405407	F
483	0.113768846	F
484	0.22161302	F
485	-0.16345614	F
486	0.046795834	F
487	-0.22255537	F
488	-0.07859196	F
489	-0.20177935	F
490	0.2593566	F
491	0.23921493	F
492	-0.2347634	F
493	0.25053453	F
494	-0.28369352	F
495	0.108882025	F
496	-0.26242828	F
497	-0.17414084	F
498	-0.2435171	F
499	0.08428731	F
500	0.22850412	F
501	-0.19996497	F
502	-0.05438932	F
503	-0.15297484	F
504	0.22409165	F
505	-0.2140907	F
506	0.07269815	F
507	-0.12987803	F
508	-0.116596535	F
509	0.16880597	F
510	-0.009587471	F
511	0.030960241	F
512	0.09353728	F
513	-0.16000077	F
514	0.23397446	F
515	-0.02199899	F
516	0.0975987	F
517	-0.22608866	F
518	0.16619773	F
519	0.07388175	F
520	-0.036907684	F
521	-0.29684487	F
522	0.27813554	F
523	-0.16975994	F
524	0.09938583	F
525	0.17268929	F
526	-0.17461899	F
527	0.2611367	F
528	0.24286866	F
529	0.20025316	F
530	0.1994055	F
531	-0.28777438	F
532	-0.09286182	F
533	-0.16510367	F
534	-0.27859572	F
535	0.27184093	F
536	0.24300689	F
537	0.2888166	F
538	0.10295488	F
539	-0.16205403	F
540	-0.030664556	F
541	0.21986842	F
542	0.043379355	F
543	0.1014107	F
544	-0.27934292	F
545	0.16300212	F
546	0.12803817	F
547	0.11135963	F
548	0.011269783	F
549	0.04854315	F
550	-0.04513148	F
551	-0.28764623	F
552	0.037933838	F
553	0.20361854	F
554	0.04831636	F
555	-0.014055154	F
556	-0.2654769	F
557	0.010186303	F
558	-0.17960253	F
559	-0.109336734	F
560	-0.14806089	F
561	0.08902228	F
562	-0.19204175	F
563	-0.22522606	F
564	-0.03469112	F
565	0.093666874	F
566	0.25329357	F
567	-0.26484132	F
568	0.20794667	F
569	0.13173291	F
570	0.002114347	F
571	0.11345652	F
572	-0.0022271958	F
573	0.08312417	F
574	0.068443775	F
575	0.15711696	F
576	-0.14315803	F
577	-0.1443874	F
578	0.2603571	F
579	0.028294818	F
580	0.22834527	F
581	0.107870646	F
582	0.17356558	F
583	0.117538214	F
584	0.16791107	F
585	-0.22154653	F
586	0.24168119	F
587	0.21199545	F
588	0.12724014	F
589	0.08637452	F
590	0.18258502	F
591	0.0793893	F
592	0.1580725	F
593	-0.08518382	F
594	0.2996575	F
595	0.2592809	F
596	-0.25680685	F
597	0.054165527	F
598	-0.11528475	F
599	-0.29783082	F
600	0.10864572	F
601	0.06396399	F
602	0.22633485	F
603	-0.23525536	F
604	-0.11246619	F
605	-0.0844921	F
606	-0.14717026	F
607	-0.24386005	F
608	-0.009250037	F
609	-0.1022645	F
610	0.033482946	F
611	0.13529383	F
612	-0.10631533	F
613	-0.29131585	F
614	-0.17527662	F
615	-0.21643311	F
616	0.0704271	F
617	0.0132003585	F
618	0.2797703	F
619	-0.08047701	F
620	-0.20181863	F
621	-0.17526662	F
622	0.24085574	F
623	-0.015688203	F
624	-0.18541746	F
625	-0.13505869	F
626	0.20247109	F
627	0.0063626845	F
628	0.1393076	F
629	0.16948806	F
630	-0.12783009	F
631	-0.24687709	F
632	-0.23116234	F
633	0.041806422	F
634	-0.13770545	F
635	-0.20465323	F
636	-0.08056148	F
637	-0.19124724	F
638	0.02158088	F
639	-0.15403448	F
640	-0.17161241	F
641	-0.2970246	F
642	0.059930593	F
643	-0.2091579	F
644	0.027186364	F
645	-0.013531146	F
646	0.13272694	F
647	-0.2972633	F
648	0.07295814	F
649	-0.061816536	F
650	-0.067094415	F
651	-0.17741556	F
652	-0.23455784	F
653	-0.24429132	F
654	-0.21042188	F
655	0.20370819	F
656	0.28695565	F
657	-0.033053096	F
658	0.091341875	F
659	0.24486417	F
660	0.08140705	F
661	0.012343099	F
662	0.040495344	F
663	0.08704093	F
664	-0.16409661	F
665	0.24163358	F
666	0.1012149	F
667	-0.18329436	F
668	0.24470724	F
669	0.07122624	F
670	0.1303339	F
671	0.20471534	F
672	-0.27974173	F
673	0.26922262	F
674	0.27370164	F
675	-0.28461587	F
676	0.06968611	F
677	-0.12525913	F
678	0.2741852	F
679	-0.05577941	F
680	-0.22229806	F
681	0.11659672	F
682	-0.13078606	F
683	-0.114376426	F
684	0.12796734	F
685	0.073548585	F
686	0.25635052	F
687	0.29334712	F
688	-0.24500059	F
689	-0.28578913	F
690	0.17471103	F
691	-0.12318029	F
692	-0.25261718	F
693	0.16938818	F
694	-0.01185994	F
695	-0.024574174	F
696	-0.079480454	F
697	-0.17701851	F
698	0.062884115	F
699	0.27063134	F
700	-2.5	T
701	-2.3	T
702	-2.4	T
703	-2.1	T
704	-1.5	T
705	-1.9	T
706	-2.0	T
707	-0.2487156	F
708	-0.021144565	F
709	-0.12561694	F
710	-0.14179537	F
711	-0.017221464	F
712	-0.12377382	F
713	0.28258973	F
714	-0.046349265	F
715	-0.17906806	F
716	-0.20105036	F
717	-0.056860436	F
718	0.019774478	F
719	0.032699544	F
720	-0.23500909	F
721	0.24152583	F
722	-0.16895844	F
723	-0.0875858	F
724	-0.26383877	F
725	0.08556551	F
726	-0.15756331	F
727	-0.034027327	F
728	-0.113693014	F
729	0.041634806	F
730	-0.030319424	F
731	0.0017621105	F
732	-0.16739021	F
733	0.16151653	F
734	0.049998682	F
735	-0.10808082	F
736	0.104087755	F
737	0.15124479	F
738	-0.07420592	F
739	-0.22721161	F
740	0.0751001	F
741	-0.027018955	F
742	-0.24333762	F
743	-0.22253156	F
744	-0.08588306	F
745	0.1293537	F
746	0.09702323	F
747	-0.26389024	F
748	-0.010771837	F
749	-0.04315778	F
750	0.0772283	F
751	0.24114957	F
752	0.031825323	F
753	0.0506849	F
754	0.29534176	F
755	0.2549439	F
756	-0.21139793	F
757	0.25843808	F
758	-0.035124596	F
759	0.036279973	F
760	0.08947916	F
761	-0.28728724	F
762	0.27059627	F
763	-0.019974638	F
764	0.025271341	F
765	-0.27423638	F
766	0.16011038	F
767	0.20069416	F
768	0.26387393	F
769	0.2395025	F
770	0.14326291	F
771	0.14598347	F
772	-0.1625415	F
773	0.11415906	F
774	0.084479965	F
775	-0.19964291	F
776	-0.19437285	F
777	0.24720737	F
778	0.055014014	F
779	-0.26847312	F
780	0.040686704	F
781	-0.05867261	F
782	0.2626404	F
783	0.14420544	F
784	-0.0088357935	F
785	-0.11393224	F
786	0.29568857	F
787	0.23577751	F
788	0.058397006	F
789	-0.2174746	F
790	0.2063774	F
791	0.29756054	F
792	-0.03150939	F
793	-0.17624488	F
794	-0.28473976	F
795	-0.026901403	F
796	0.038149267	F
797	0.14577176	F
798	-0.1558293	F
799	-0.12854284	F
800	-0.08215518	F
801	-0.215095	F
802	-0.020603186	F
803	-0.06124019	F
804	-0.15049982	F
805	0.216916	F
806	0.12989664	F
807	0.015231132	F
808	0.29832506	F
809	0.21168295	F
810	-0.02279553	F
811	0.24778369	F
812	0.009652306	F
813	-0.08558807	F
814	-0.1857372	F
815	0.28971037	F
816	-0.098415956	F
817	-0.03977345	F
818	0.23975112	F
819	-0.10068308	F
820	0.13296801	F
821	0.043639656	F
822	-0.08743169	F
823	0.04835252	F
824	-0.21631469	F
825	-0.10219201	F
826	0.17796206	F
827	0.16887037	F
828	0.25044164	F
829	0.29061937	F
830	-0.047616523	F
831	-0.09632692	F
832	-0.103785016	F
833	0.2155604	F
834	-0.10151777	F
835	0.080771334	F
836	0.29522416	F
837	-0.25503877	F
838	0.23474276	F
839	0.20630789	F
840	-0.012257444	F
841	-0.17838794	F
842	-0.093901835	F
843	0.1631721	F
844	-0.19970632	F
845	-0.008105223	F
846	-0.10755547	F
847	0.21405368	F
848	0.29672462	F
849	-0.27052823	F
850	-0.04868595	F
851	0.23795833	F
852	0.0043657995	F
853	0.16322151	F
854	-0.12094837	F
855	-0.021769756	F
856	0.10694524	F
857	-0.09349004	F
858	0.23167521	F
859	-0.052098818	F
860	-0.08786265	F
861	-0.112965144	F
862	-0.2278137	F
863	-0.07529173	F
864	0.18658657	F
865	0.19737814	F
866	-0.09456707	F
867	0.07339668	F
868	0.20495746	F
869	-0.17394927	F
870	0.22471331	F
871	-0.14305355	F
872	0.28202373	F
873	-0.11278837	F
874	0.026144335	F
875	-0.15886356	F
876	0.24801958	F
877	-0.15560721	F
878	0.24740502	F
879	-0.14161846	F
880	-0.21256246	F
881	0.2194583	F
882	0.15680106	F
883	-0.022946935	F
884	-0.009831688	F
885	-0.20732394	F
886	0.25668216	F
887	-0.2784848	F
888	0.2613387	F
889	-0.06682213	F
890	0.27208048	F
891	-0.19411558	F
892	0.10241465	F
893	0.25123253	F
894	-0.22897613	F
895	0.2810415	F
896	0.21109766	F
897	-0.16534504	F
898	-0.09268664	F
899	0.24970014	F
900	-0.14874649	F
901	0.12132272	F
902	-0.21035871	F
903	-0.021641498	F
904	-0.28342673	F
905	0.16816993	F
906	-0.13723871	F
907	0.12773444	F
908	0.15287729	F
909	0.10417674	F
910	0.23700769	F
911	-0.06519199	F
912	0.2139345	F
913	-0.09922877	F
914	-0.07820173	F
915	-0.29013142	F
916	0.20437908	F
917	0.2577088	F
918	-0.19316055	F
919	-0.23901296	F
920	-0.08923117	F
921	-0.014107161	F
922	-0.008410412	F
923	-0.17389266	F
924	0.23803948	F
925	-0.2292514	F
926	0.28912157	F
927	0.079474874	F
928	-0.14642921	F
929	0.2206608	F
930	0.22486216	F
931	-0.015607424	F
932	0.2947906	F
933	0.04463389	F
934	0.21377121	F
935	0.2883193	F
936	-0.18129519	F
937	-0.13826758	F
938	0.031359877	F
939	0.2990981	F
940	0.06295105	F
941	-0.27799276	F
942	-0.0054668137	F
943	0.042625934	F
944	-0.052064065	F
945	-0.28548813	F
946	0.23757768	F
947	0.18254937	F
948	0.17832573	F
949	-0.14733848	F
950	0.10670128	F
951	-0.11840563	F
952	0.19962198	F
953	-0.03941384	F
954	0.20336837	F
955	0.10191198	F
956	0.131764	F
957	-0.2637229	F
958	-0.21774122	F
959	0.17834474	F
960	0.03666132	F
961	0.13822484	F
962	-0.14598441	F
963	0.25379235	F
964	0.08027029	F
965	0.1318952	F
966	0.25603238	F
967	0.13987859	F
968	-0.27771044	F
969	0.040787727	F
970	-0.06363313	F
971	-0.24110532	F
972	0.20776053	F
973	0.073970705	F
974	-0.053547017	F
975	-0.065482065	F
976	-0.05518071	F
977	-0.15211627	F
978	-0.042379394	F
979	0.12907791	F
980	-0.16844164	F
981	0.084848315	F
982	-0.295483	F
983	0.17416583	F
984	0.24241622	F
985	-0.24587473	F
986	0.015360405	F
987	0.109156065	F
988	-0.19927506	F
989	0.12350573	F
990	-0.18545763	F
991	-0.27126735	F
992	-0.15099408	F
993	0.11032136	F
994	0.2774309	F
995	-0.25421375	F
996	-0.11768414	F
997	-0.039592195	F
998	-0.019687392	F
999	0.2000716	F
1000	-0.067595415	F
1001	0.24195355	F
1002	-0.1797515	F
1003	-0.11421233	F
1004	-0.21834084	F
1005	0.21831521	F
1006	-0.11979726	F
1007	-0.26723272	F
1008	-0.25423244	F
1009	0.25977832	F
1010	0.28414115	F
1011	0.2562356	F
1012	-0.007251953	F
1013	0.06889145	F
1014	-0.17511894	F
1015	-0.21087906	F
1016	-0.23655027	F
1017	0.12739965	F
1018	0.15431039	F
1019	0.028674014	F
1020	0.024842095	F
1021	-0.27504805	F
1022	0.0011801602	F
1023	0.06567635	F
1024	-0.17762896	F
1025	6.5563066E-4	F
1026	-0.17399018	F
1027	0.119790524	F
1028	0.101370744	F
1029	-0.18180095	F
1030	-0.064268656	F
1031	0.07862992	F
1032	0.23998126	F
1033	0.0036626512	F
1034	-0.037466224	F
1035	0.030897623	F
1036	-0.0227673	F
1037	0.10228649	F
1038	-0.038044244	F
1039	0.29546887	F
1040	0.22991769	F
1041	0.1563612	F
1042	-0.19539042	F
1043	0.17856371	F
1044	0.07058522	F
1045	0.07105732	F
1046	0.02400637	F
1047	0.040181063	F
1048	0.08644924	F
1049	0.11840682	F
1050	-0.16021246	F
1051	-0.1812622	F
1052	0.05521677	F
1053	0.031798825	F
1054	-0.2987457	F
1055	-0.25061938	F
1056	-0.04119882	F
1057	-0.23575002	F
1058	0.19042204	F
1059	0.016711699	F
1060	-0.19040301	F
1061	0.12335841	F
1062	-0.113086686	F
1063	-0.29330757	F
1064	0.18645379	F
1065	-0.045751248	F
1066	0.028838007	F
1067	0.26526317	F
1068	-0.031302407	F
1069	-0.28103608	F
1070	0.10439641	F
1071	0.13274011	F
1072	-0.083491035	F
1073	0.016657894	F
1074	-0.12172418	F
1075	-0.29667574	F
1076	0.074678145	F
1077	-0.1964076	F
1078	-0.00500217	F
1079	-0.14191958	F
1080	-0.12578152	F
1081	0.005338174	F
1082	-0.1917909	F
1083	0.23751795	F
1084	0.27253017	F
1085	0.26573095	F
1086	-0.13950527	F
1087	-0.0435717	F
1088	-0.29223245	F
1089	-0.2519704	F
1090	-0.117371395	F
1091	0.018907554	F
1092	0.046773672	F
1093	-0.20662665	F
1094	0.09426192	F
1095	0.2655163	F
1096	0.2784075	F
1097	0.05003247	F
1098	-0.23011379	F
1099	0.077301964	F
1100	0.24529943	F
1101	0.21409632	F
1102	0.0844936	F
1103	0.272932	F
1104	-0.18296847	F
1105	0.16813982	F
1106	-0.02730716	F
1107	0.26546103	F
1108	-0.21354869	F
1109	-0.13094082	F
1110	-0.27687433	F
1111	-0.20572317	F
1112	0.018286604	F
1113	0.21966505	F
1114	0.086863756	F
1115	-0.18445556	F
1116	0.19544189	F
1117	-0.23922959	F
1118	0.20405266	F
1119	-0.17900884	F
1120	-0.10668365	F
1121	-0.0585914	F
1122	-0.15259473	F
1123	-0.039851904	F
1124	0.06619534	F
1125	0.16446532	F
1126	-0.25576738	F
1127	-0.13481206	F
1128	-0.24777246	F
1129	-0.2365927	F
1130	-0.12946345	F
1131	0.22027156	F
1132	0.09471138	F
1133	-0.25706196	F
1134	-0.18872584	F
1135	0.27883986	F
1136	0.0373748	F
1137	0.1123102	F
1138	-0.24975988	F
1139	-0.087439515	F
1140	-0.11995607	F
1141	-0.24532792	F
1142	-0.20890103	F
1143	0.1746629	F
1144	0.27855667	F
1145	-0.19077545	F
1146	-0.282065	F
1147	-0.22183232	F
1148	0.23898828	F
1149	-0.10488723	F
1150	0.17927395	F
1151	-0.27395913	F
1152	-0.008782717	F
1153	-0.023124168	F
1154	0.22386609	F
1155	-0.014423529	F
1156	-0.26942953	F
1157	0.060925726	F
1158	-0.27039355	F
1159	0.17333378	F
1160	-0.11125302	F
1161	0.22092548	F
1162	-0.051196214	F
1163	-0.09026959	F
1164	0.036432635	F
1165	0.27708483	F
1166	-0.25640365	F
1167	-0.18608561	F
1168	0.12997586	F
1169	-0.19970995	F
1170	0.10464711	F
1171	-0.1601873	F
1172	0.19320834	F
1173	0.17663343	F
1174	0.034339014	F
1175	0.0032767672	F
1176	0.27295402	F
1177	-0.14869444	F
1178	0.23252466	F
1179	0.11801937	F
1180	0.022980975	F
1181	0.1729629	F
1182	0.04847257	F
1183	-0.05544002	F
1184	-0.24388804	F
1185	-0.11941906	F
1186	0.25698677	F
1187	-0.03833012	F
1188	0.25791982	F
1189	0.0144518	F
1190	0.17976332	F
1191	-0.0061686384	F
1192	0.27789548	F
1193	-0.108615994	F
1194	-0.29511732	F
1195	0.17099875	F
1196	0.20518686	F
1197	0.16130969	F
1198	0.2579232	F
1199	-0.2415273	F
1200	0.19596794	F
1201	-0.14159593	F
1202	0.14751661	F
1203	0.27497223	F
1204	-0.051791597	F
1205	0.17446937	F
1206	0.1462528	F
1207	0.21601312	F
1208	0.017074693	F
1209	-0.18426535	F
1210	0.27467632	F
1211	0.017473537	F
1212	-0.16959475	F
1213	-0.14362895	F
1214	-0.26829597	F
1215	0.030752728	F
1216	-0.20133765	F
1217	-0.22707981	F
1218	0.15912808	F
1219	0.23620056	F
1220	-0.28252497	F
1221	0.03348257	F
1222	-0.05904435	F
1223	-0.20447972	F
1224	0.033347666	F
1225	0.023910483	F
1226	0.22017145	F
1227	0.1366196	F
1228	0.08432057	F
1229	0.020399017	F
1230	-0.033903956	F
1231	-0.12409103	F
1232	-0.2626711	F
1233	0.16376662	F
1234	-0.25515172	F
1235	0.113319196	F
1236	-0.07728196	F
1237	-0.24463423	F
1238	-0.16649354	F
1239	-0.11566589	F
1240	0.013834016	F
1241	0.077961996	F
1242	-0.024601238	F
1243	0.22110741	F
1244	-0.18418148	F
1245	-0.2529314	F
1246	0.19953883	F
1247	0.16125613	F
1248	-0.08730078	F
1249	-0.2808775	F
1250	0.12155937	F
1251	0.14819667	F
1252	0.07557689	F
1253	-0.077465236	F
1254	-0.19341832	F
1255	-0.209087	F
1256	-0.24282841	F
1257	0.03604918	F
1258	0.006295263	F
1259	0.09381963	F
1260	0.18920165	F
1261	-0.18401167	F
1262	0.18310794	F
1263	0.22890571	F
1264	0.2590295	F
1265	-0.23013237	F
1266	-0.19643804	F
1267	-0.2973799	F
1268	-0.02928043	F
1269	0.28850424	F
1270	-0.2787013	F
1271	-0.23101968	F
1272	0.29311484	F
1273	-0.21785264	F
1274	0.07668933	F
1275	0.15816237	F
1276	-0.036251266	F
1277	-0.08169571	F
1278	0.21583591	F
1279	0.2263508	F
1280	-0.04762944	F
1281	-0.27016473	F
1282	0.07598195	F
1283	0.28790328	F
1284	-0.008426129	F
1285	-0.24846116	F
1286	-0.10254114	F
1287	-0.035094045	F
1288	0.05447709	F
1289	0.25184682	F
1290	0.20412958	F
1291	-0.11802983	F
1292	-0.29938224	F
1293	0.25339833	F
1294	-0.05512294	F
1295	-0.25435555	F
1296	0.22118203	F
1297	-0.017841447	F
1298	-0.2919787	F
1299	0.17808877	F
1300	2.5	T
