index	value
1390	-0.25
1391	0.25
1392	-0.15
1393	0.15
1394	-0.2
1395	0.25
1396	0.5
1397	0.25
1398	0.1
1399	0.0
1400	-0.25
1401	0.25
1402	-0.15
1403	0.15
1404	-0.2
1405	0.25
1406	0.5
1407	0.25
1408	0.1
1409	0.0
1410	-0.25
1411	0.25
1412	-0.15
1413	0.15
1414	-0.2
1415	0.25
1416	0.5
1417	0.25
1418	0.1
1419	0.0
1420	-0.25
1421	0.25
1422	-0.15
1423	0.15
1424	-0.2
1425	0.25
1426	0.5
1427	0.25
1428	0.1
1429	0.0
1430	-0.25
1431	0.25
1432	-0.15
1433	0.15
1434	-0.2
1435	0.25
1436	0.5
1437	0.25
1438	0.1
1439	0.0
1440	-0.25
1441	0.25
1442	-0.15
1443	0.15
1444	-0.2
1445	0.25
1446	0.5
1447	0.25
1448	0.1
1449	0.0
1450	-0.25
1451	0.25
1452	-0.15
1453	0.15
1454	-0.2
1455	0.25
1456	0.5
1457	0.25
1458	0.1
1459	0.0
1460	-0.25
1461	0.25
1462	-0.15
1463	0.15
1464	-0.2
1465	0.25
1466	0.5
1467	0.25
1468	0.1
1469	0.0
1470	-0.25
1471	0.25
1472	-0.15
1473	0.15
1474	-0.2
1475	0.25
1476	0.5
1477	0.25
1478	0.1
1479	0.0
1480	-0.25
1481	0.25
1482	-0.15
1483	0.15
1484	-0.2
1485	0.25
1486	0.5
1487	0.25
1488	0.1
1489	0.0
1490	-0.25
1491	0.25
1492	-0.15
1493	0.15
1494	-0.2
1495	0.25
1496	0.5
1497	0.25
1498	0.1
1499	0.0
1500	-0.25
1501	0.25
1502	-0.15
1503	0.15
1504	-0.2
1505	0.25
1506	0.5
1507	0.25
1508	0.1
1509	0.0
1510	-0.25
1511	0.25
1512	-0.15
1513	0.15
1514	-0.2
1515	0.25
1516	0.5
1517	0.25
1518	0.1
1519	0.0
1520	-0.25
1521	0.25
1522	-0.15
1523	0.15
1524	-0.2
1525	0.25
1526	0.5
1527	0.25
1528	0.1
1529	0.0
1530	-0.25
1531	0.25
1532	-0.15
1533	0.15
1534	-0.2
1535	0.25
1536	0.5
1537	0.25
1538	0.1
1539	0.0
1540	-0.25
1541	0.25
1542	-0.15
1543	0.15
1544	-0.2
1545	0.25
1546	0.5
1547	0.25
1548	0.1
1549	0.0
1550	-0.25
1551	0.25
1552	-0.15
1553	0.15
1554	-0.2
1555	0.25
1556	0.5
1557	0.25
1558	0.1
1559	0.0
1560	-0.25
1561	0.25
1562	-0.15
1563	0.15
1564	-0.2
1565	0.25
1566	0.5
1567	0.25
1568	0.1
1569	0.0
1570	-0.25
1571	0.25
1572	-0.15
1573	0.15
1574	-0.2
1575	0.25
1576	0.5
1577	0.25
1578	0.1
1579	0.0
1580	-0.25
1581	0.25
1582	-0.15
1583	0.15
1584	-0.2
1585	0.25
1586	0.5
1587	0.25
1588	0.1
1589	0.0
1590	-0.25
1591	0.25
1592	-0.15
1593	0.15
1594	-0.2
1595	0.25
1596	0.5
1597	0.25
1598	0.1
1599	0.0
1600	-0.25
1601	0.25
1602	-0.15
1603	0.15
1604	-0.2
1605	0.25
1606	0.5
1607	0.25
1608	0.1
1609	0.0
1610	-0.25
1611	0.25
1612	-0.15
1613	0.15
1614	-0.2
1615	0.25
1616	0.5
1617	0.25
1618	0.1
1619	0.0
1620	-0.25
1621	0.25
1622	-0.15
1623	0.15
1624	-0.2
1625	0.25
1626	0.5
1627	0.25
1628	0.1
1629	0.0
1630	-0.25
1631	0.25
1632	-0.15
1633	0.15
1634	-0.2
1635	0.25
1636	0.5
1637	0.25
1638	0.1
1639	0.0
1640	-0.25
1641	0.25
1642	-0.15
1643	0.15
1644	-0.2
1645	0.25
1646	0.5
1647	0.25
1648	0.1
1649	0.0
1650	-0.25
1651	0.25
1652	-0.15
1653	0.15
1654	-0.2
1655	0.25
1656	0.5
1657	0.25
1658	0.1
1659	0.0
1660	-0.25
1661	0.25
1662	-0.15
1663	0.15
1664	-0.2
1665	0.25
1666	0.5
1667	0.25
1668	0.1
1669	0.0
1670	-0.25
1671	0.25
1672	-0.15
1673	0.15
1674	-0.2
1675	0.25
1676	0.5
1677	0.25
1678	0.1
1679	0.0
1680	-0.25
1681	0.25
1682	-0.15
1683	0.15
1684	-0.2
1685	0.25
1686	0.5
1687	0.25
1688	0.1
1689	0.0
1690	-0.25
1691	0.25
1692	-0.15
1693	0.15
1694	-0.2
1695	0.25
1696	0.5
1697	0.25
1698	0.1
1699	0.0
1700	-0.25
1701	0.25
1702	-0.15
1703	0.15
1704	-0.2
1705	0.25
1706	0.5
1707	0.25
1708	0.1
1709	0.0
1710	-0.25
1711	0.25
1712	-0.15
1713	0.15
1714	-0.2
1715	0.25
1716	0.5
1717	0.25
1718	0.1
1719	0.0
1720	-0.25
1721	0.25
1722	-0.15
1723	0.15
1724	-0.2
1725	0.25
1726	0.5
1727	0.25
1728	0.1
1729	0.0
1730	-0.25
1731	0.25
1732	-0.15
1733	0.15
1734	-0.2
1735	0.25
1736	0.5
1737	0.25
1738	0.1
1739	0.0
1740	-0.25
1741	0.25
1742	-0.15
1743	0.15
1744	-0.2
1745	0.25
1746	0.5
1747	0.25
1748	0.1
1749	0.0
1750	-0.25
1751	0.25
1752	-0.15
1753	0.15
1754	-0.2
1755	0.25
1756	0.5
1757	0.25
1758	0.1
1759	0.0
1760	-0.25
1761	0.25
1762	-0.15
1763	0.15
1764	-0.2
1765	0.25
1766	0.5
1767	0.25
1768	0.1
1769	0.0
1770	-0.25
1771	0.25
1772	-0.15
1773	0.15
1774	-0.2
1775	0.25
1776	0.5
1777	0.25
1778	0.1
1779	0.0
1780	-0.25
1781	0.25
1782	-0.15
1783	0.15
1784	-0.2
1785	0.25
1786	0.5
1787	0.25
1788	0.1
1789	0.0
1790	-0.25
1791	0.25
1792	-0.15
1793	0.15
1794	-0.2
1795	0.25
1796	0.5
1797	0.25
1798	0.1
1799	0.0
1800	-0.25
1801	0.25
1802	-0.15
1803	0.15
1804	-0.2
1805	0.25
1806	0.5
1807	0.25
1808	0.1
1809	0.0
1810	-0.25
1811	0.25
1812	-0.15
1813	0.15
1814	-0.2
1815	0.25
1816	0.5
1817	0.25
1818	0.1
1819	0.0
1820	-0.25
1821	0.25
1822	-0.15
1823	0.15
1824	-0.2
1825	0.25
1826	0.5
1827	0.25
1828	0.1
1829	0.0
1830	-0.25
1831	0.25
1832	-0.15
1833	0.15
1834	-0.2
1835	0.25
1836	0.5
1837	0.25
1838	0.1
1839	0.0
1840	-0.25
1841	0.25
1842	-0.15
1843	0.15
1844	-0.2
1845	0.25
1846	0.5
1847	0.25
1848	0.1
1849	0.0
1850	-0.25
1851	0.25
1852	-0.15
1853	0.15
1854	-0.2
1855	0.25
1856	0.5
1857	0.25
1858	0.1
1859	0.0
1860	-0.25
1861	0.25
1862	-0.15
1863	0.15
1864	-0.2
1865	0.25
1866	0.5
1867	0.25
1868	0.1
1869	0.0
1870	-0.25
1871	0.25
1872	-0.15
1873	0.15
1874	-0.2
1875	0.25
1876	0.5
1877	0.25
1878	0.1
1879	0.0
1880	-0.25
1881	0.25
1882	-0.15
1883	0.15
1884	-0.2
1885	0.25
1886	0.5
1887	0.25
1888	0.1
1889	0.0
1890	-0.25
1891	0.25
1892	-0.15
1893	0.15
1894	-0.2
1895	0.25
1896	0.5
1897	0.25
1898	0.1
1899	0.0
1900	-0.25
1901	0.25
1902	-0.15
1903	0.15
1904	-0.2
1905	0.25
1906	0.5
1907	0.25
1908	0.1
1909	0.0
1910	-0.25
1911	0.25
1912	-0.15
1913	0.15
1914	-0.2
1915	0.25
1916	0.5
1917	0.25
1918	0.1
1919	0.0
1920	-0.25
1921	0.25
1922	-0.15
1923	0.15
1924	-0.2
1925	0.25
1926	0.5
1927	0.25
1928	0.1
1929	0.0
1930	-0.25
1931	0.25
1932	-0.15
1933	0.15
1934	-0.2
1935	0.25
1936	0.5
1937	0.25
1938	0.1
1939	0.0
1940	-0.25
1941	0.25
1942	-0.15
1943	0.15
1944	-0.2
1945	0.25
1946	0.5
1947	0.25
1948	0.1
1949	0.0
1950	-0.25
1951	0.25
1952	-0.15
1953	0.15
1954	-0.2
1955	0.25
1956	0.5
1957	0.25
1958	0.1
1959	0.0
1960	-0.25
1961	0.25
1962	-0.15
1963	0.15
1964	-0.2
1965	0.25
1966	0.5
1967	0.25
1968	0.1
1969	0.0
1970	-0.25
1971	0.25
1972	-0.15
1973	0.15
1974	-0.2
1975	0.25
1976	0.5
1977	0.25
1978	0.1
1979	0.0
1980	-0.25
1981	0.25
1982	-0.15
1983	0.15
1984	-0.2
1985	0.25
1986	0.5
1987	0.25
1988	0.1
1989	0.0
1990	-0.25
1991	0.25
1992	-0.15
1993	0.15
1994	-0.2
1995	0.25
1996	0.5
1997	0.25
1998	0.1
1999	0.0
