index	value	noise
494	0.8	F
495	0.15	F
496	-0.5	F
497	-0.35	F
498	-0.2	F
499	0.1	F
500	-2.5	T
501	-2.5	T
502	0.5	F
503	0.4	F
504	0.3	F
505	-0.2	F
506	-0.8	F
507	-0.5	F
508	-0.2	F
509	0.2	F
510	0.6	F
511	0.45	F
512	0.3	F
513	0.55	F
514	0.8	F
515	0.15	F
516	-0.5	F
517	-0.35	F
518	-0.2	F
519	0.1	F
520	0.0	F
521	0.25	F
522	0.5	F
523	0.4	F
524	0.3	F
525	-0.2	F
526	-0.8	F
527	-0.5	F
528	-0.2	F
529	0.2	F
530	0.6	F
531	0.45	F
532	0.3	F
533	0.55	F
534	0.8	F
535	0.15	F
536	-0.5	F
537	-0.35	F
538	-0.2	F
539	0.1	F
540	0.0	F
541	0.25	F
542	0.5	F
543	0.4	F
544	0.3	F
545	-0.2	F
546	-0.8	F
547	-0.5	F
548	-0.2	F
549	0.2	F
550	0.6	F
551	0.45	F
552	0.3	F
553	0.55	F
554	0.8	F
555	0.15	F
556	-0.5	F
557	-0.35	F
558	-0.2	F
559	0.1	F
560	0.0	F
561	0.25	F
562	0.5	F
563	0.4	F
564	0.3	F
565	-0.2	F
566	-0.8	F
567	-0.5	F
568	-0.2	F
569	0.2	F
570	0.6	F
571	0.45	F
572	0.3	F
573	0.55	F
574	0.8	F
575	0.15	F
576	-0.5	F
577	-0.35	F
578	-0.2	F
579	0.1	F
580	0.0	F
581	0.25	F
582	0.5	F
583	0.4	F
584	0.3	F
585	-0.2	F
586	-0.8	F
587	-0.5	F
588	-0.2	F
589	0.2	F
590	0.6	F
591	0.45	F
592	0.3	F
593	0.55	F
594	0.8	F
595	0.15	F
596	-0.5	F
597	-0.35	F
598	-0.2	F
599	0.1	F
600	0.0	F
601	0.25	F
602	0.5	T
603	-0.5	T
604	0.8	T
605	-0.2	T
606	0.6	T
607	-0.5	T
608	0.6	T
609	-0.4	T
610	0.6	T
611	-0.45	T
612	0.3	T
613	-0.55	T
614	0.8	T
615	-0.15	T
616	-0.5	F
617	-0.35	F
618	-0.2	F
619	0.1	F
620	0.0	F
621	0.25	F
622	0.5	F
623	0.4	F
624	0.3	F
625	-0.2	F
626	-0.8	F
627	-0.5	F
628	-0.2	F
629	0.2	F
630	0.6	F
631	0.45	F
632	0.3	F
633	0.55	F
634	0.8	F
635	0.15	F
636	-0.5	F
637	-0.35	F
638	-0.2	F
639	0.1	F
640	0.0	F
641	0.25	F
642	0.5	F
643	0.4	F
644	0.3	F
645	-0.2	F
646	-0.8	F
647	-0.5	F
648	-0.2	F
649	0.2	F
650	0.6	F
651	0.45	F
652	0.3	F
653	0.55	F
654	0.8	F
655	0.15	F
656	-0.5	F
657	-0.35	F
658	-0.2	F
659	0.1	F
660	0.0	F
661	0.25	F
662	0.5	F
663	0.4	F
664	0.3	F
665	-0.2	F
666	-0.8	F
667	-0.5	F
668	-0.2	F
669	0.2	F
670	0.6	F
671	0.45	F
672	0.3	F
673	0.55	F
674	0.8	F
675	0.15	F
676	-0.5	F
677	-0.35	F
678	-0.2	F
679	0.1	F
680	0.0	F
681	0.25	F
682	0.5	F
683	0.4	F
684	0.3	F
685	-0.2	F
686	-0.8	F
687	-0.5	F
688	-0.2	F
689	0.2	F
690	0.6	F
691	0.45	F
692	0.3	F
693	0.55	F
694	0.8	F
695	0.15	F
696	-0.5	F
697	-0.35	F
698	-0.2	F
699	0.1	F
700	0.0	F
701	0.25	F
702	0.5	F
703	0.4	F
704	0.3	F
705	-0.2	F
706	-0.8	F
707	-0.5	F
708	-0.2	F
709	0.2	F
710	0.6	F
711	0.45	F
712	0.3	F
713	0.55	F
714	0.8	F
715	0.15	F
716	-0.5	F
717	-0.35	F
718	-0.2	F
719	0.1	F
720	0.0	F
721	0.25	F
722	0.5	F
723	0.4	F
724	0.3	F
725	-0.2	F
726	-0.8	F
727	-0.5	F
728	-0.2	F
729	0.2	F
730	0.6	F
731	0.45	F
732	0.3	F
733	0.55	F
734	0.8	F
735	0.15	F
736	-0.5	F
737	-0.35	F
738	-0.2	F
739	0.1	F
740	0.0	F
741	0.25	F
742	0.5	F
743	0.4	F
744	0.3	F
745	-0.2	F
746	-0.8	F
747	-0.5	F
748	-0.2	F
749	0.2	F
750	0.6	F
751	0.45	F
752	0.3	F
753	0.55	F
754	0.8	F
755	0.15	F
756	-0.5	F
757	-0.35	F
758	-0.2	F
759	0.1	F
760	0.0	F
761	0.25	F
762	0.5	F
763	0.4	F
764	0.3	F
765	-0.2	F
766	-0.8	F
767	-0.5	F
768	-0.2	F
769	0.2	F
770	0.6	F
771	0.45	F
772	0.3	F
773	0.55	F
774	0.8	F
775	0.15	F
776	-0.5	F
777	-0.35	F
778	-0.2	F
779	0.1	F
780	0.0	F
781	0.25	F
782	0.5	F
783	0.4	F
784	0.3	F
785	-0.2	F
786	-0.8	F
787	-0.5	F
788	-0.2	F
789	0.2	F
790	0.6	F
791	0.45	F
792	0.3	F
793	0.55	F
794	0.8	F
795	0.15	F
796	-0.5	F
797	-0.35	F
798	-0.2	F
799	0.1	F
800	0.0	F
801	0.25	F
802	0.5	F
803	0.4	F
804	0.3	F
805	-0.2	F
806	-0.8	F
807	-0.5	F
808	-0.2	F
809	0.2	F
810	0.6	F
811	0.45	F
812	0.3	F
813	0.55	F
814	0.8	F
815	0.15	F
816	-0.5	F
817	-0.35	F
818	-0.2	F
819	0.1	F
820	0.0	F
821	0.25	F
822	0.5	F
823	0.4	F
824	0.3	F
825	-0.2	F
826	-0.8	F
827	-0.5	F
828	-0.2	F
829	0.2	F
830	0.6	F
831	0.45	F
832	0.3	F
833	0.55	F
834	0.8	F
835	0.15	F
836	-0.5	F
837	-0.35	F
838	-0.2	F
839	0.1	F
840	0.0	F
841	0.25	F
842	0.5	F
843	0.4	F
844	0.3	F
845	-0.2	F
846	-0.8	F
847	-0.5	F
848	-0.2	F
849	0.2	F
850	0.6	F
851	0.45	F
852	0.3	F
853	0.55	F
854	0.8	F
855	0.15	F
856	-0.5	F
857	-0.35	F
858	-0.2	F
859	0.1	F
860	0.0	F
861	0.25	F
862	0.5	F
863	0.4	F
864	0.3	F
865	-0.2	F
866	-0.8	F
867	-0.5	F
868	-0.2	F
869	0.2	F
870	0.6	F
871	0.45	F
872	0.3	F
873	0.55	F
874	0.8	F
875	0.15	F
876	-0.5	F
877	-0.35	F
878	-0.2	F
879	0.1	F
880	0.0	F
881	0.25	F
882	0.5	F
883	0.4	F
884	0.3	F
885	-0.2	F
886	-0.8	F
887	-0.5	F
888	-0.2	F
889	0.2	F
890	0.6	F
891	0.45	F
892	0.3	F
893	0.55	F
894	0.8	F
895	0.15	F
896	-0.5	F
897	-0.35	F
898	-0.2	F
899	0.1	F
900	0.0	F
901	0.25	F
902	0.5	F
903	0.4	F
904	0.3	F
905	-0.2	F
906	-0.8	F
907	-0.5	F
908	-0.2	F
909	0.2	F
910	0.6	F
911	0.45	F
912	0.3	F
913	0.55	F
914	0.8	F
915	0.15	F
916	-0.5	F
917	-0.35	F
918	-0.2	F
919	0.1	F
920	0.0	F
921	0.25	F
922	0.5	F
923	0.4	F
924	0.3	F
925	-0.2	F
926	-0.8	F
927	-0.5	F
928	-0.2	F
929	0.2	F
930	0.6	F
931	0.45	F
932	0.3	F
933	0.55	F
934	0.8	F
935	0.15	F
936	-0.5	F
937	-0.35	F
938	-0.2	F
939	0.1	F
940	0.0	F
941	0.25	F
942	0.5	F
943	0.4	F
944	0.3	F
945	-0.2	F
946	-0.8	F
947	-0.5	F
948	-0.2	F
949	0.2	F
950	0.6	F
951	0.45	F
952	0.3	F
953	0.55	F
954	0.8	F
955	0.15	F
956	-0.5	F
957	-0.35	F
958	-0.2	F
959	0.1	F
960	0.0	F
961	0.25	F
962	0.5	F
963	0.4	F
964	0.3	F
965	-0.2	F
966	-0.8	F
967	-0.5	F
968	-0.2	F
969	0.2	F
970	0.6	F
971	0.45	F
972	0.3	F
973	0.55	F
974	0.8	F
975	0.15	F
976	-0.5	F
977	-0.35	F
978	-0.2	F
979	0.1	F
980	0.0	F
981	0.25	F
982	0.5	F
983	0.4	F
984	0.3	F
985	-0.2	F
986	-0.8	F
987	-0.5	F
988	-0.2	F
989	0.2	F
990	0.6	F
991	0.45	F
992	0.3	F
993	0.55	F
994	0.8	F
995	0.15	F
996	-0.5	F
997	-0.35	F
998	-0.2	F
999	0.1	F
1000	0.0	F
1001	0.25	F
1002	0.5	F
1003	0.4	F
1004	0.3	F
1005	-0.2	F
1006	-0.8	F
1007	-0.5	F
1008	-0.2	F
1009	0.2	F
1010	0.6	F
1011	0.45	F
1012	0.3	F
1013	0.55	F
1014	0.8	F
1015	0.15	F
1016	-0.5	F
1017	-0.35	F
1018	-0.2	F
1019	0.1	F
1020	0.0	F
1021	0.25	F
1022	0.5	F
1023	0.4	F
1024	0.3	F
1025	-0.2	F
1026	-0.8	F
1027	-0.5	F
1028	-0.2	F
1029	0.2	F
1030	0.6	F
1031	0.45	F
1032	0.3	F
1033	0.55	F
1034	0.8	F
1035	0.15	F
1036	-0.5	F
1037	-0.35	F
1038	-0.2	F
1039	0.1	F
1040	0.0	F
1041	0.25	F
1042	0.5	F
1043	0.4	F
1044	0.3	F
1045	-0.2	F
1046	-0.8	F
1047	-0.5	F
1048	-0.2	F
1049	0.2	F
1050	0.6	F
1051	0.45	F
1052	0.3	F
1053	0.55	F
1054	0.8	F
1055	0.15	F
1056	-0.5	F
1057	-0.35	F
1058	-0.2	F
1059	0.1	F
1060	0.0	F
1061	0.25	F
1062	0.5	F
1063	0.4	F
1064	0.3	F
1065	-0.2	F
1066	-0.8	F
1067	-0.5	F
1068	-0.2	F
1069	0.2	F
1070	0.6	F
1071	0.45	F
1072	0.3	F
1073	0.55	F
1074	0.8	F
1075	0.15	F
1076	-0.5	F
1077	-0.35	F
1078	-0.2	F
1079	0.1	F
1080	0.0	F
1081	0.25	F
1082	0.5	F
1083	0.4	F
1084	0.3	F
1085	-0.2	F
1086	-0.8	F
1087	-0.5	F
1088	-0.2	F
1089	0.2	F
1090	0.6	F
1091	0.45	F
1092	0.3	F
1093	0.55	F
1094	0.8	F
1095	0.15	F
1096	-0.5	F
1097	-0.35	F
1098	-0.2	F
1099	0.1	F
1100	0.0	F
1101	0.25	F
1102	0.5	F
1103	0.4	F
1104	0.3	F
1105	-0.2	F
1106	-0.8	F
1107	-0.5	F
1108	-0.2	F
1109	0.2	F
1110	0.6	F
1111	0.45	F
1112	0.3	F
1113	0.55	F
1114	0.8	F
1115	0.15	F
1116	-0.5	F
1117	-0.35	F
1118	-0.2	F
1119	0.1	F
1120	0.0	F
1121	0.25	F
1122	0.5	F
1123	0.4	F
1124	0.3	F
1125	-0.2	F
1126	-0.8	F
1127	-0.5	F
1128	-0.2	F
1129	0.2	F
1130	0.6	F
1131	0.45	F
1132	0.3	F
1133	0.55	F
1134	0.8	F
1135	0.15	F
1136	-0.5	F
1137	-0.35	F
1138	-0.2	F
1139	0.1	F
1140	0.0	F
1141	0.25	F
1142	0.5	F
1143	0.4	F
1144	0.3	F
1145	-0.2	F
1146	-0.8	F
1147	-0.5	F
1148	-0.2	F
1149	0.2	F
1150	0.6	F
1151	0.45	F
1152	0.3	F
1153	0.55	F
1154	0.8	F
1155	0.15	F
1156	-0.5	F
1157	-0.35	F
1158	-0.2	F
1159	0.1	F
1160	0.0	F
1161	0.25	F
1162	0.5	F
1163	0.4	F
1164	0.3	F
1165	-0.2	F
1166	-0.8	F
1167	-0.5	F
1168	-0.2	F
1169	0.2	F
1170	0.6	F
1171	0.45	F
1172	0.3	F
1173	0.55	F
1174	0.8	F
1175	0.15	F
1176	-0.5	F
1177	-0.35	F
1178	-0.2	F
1179	0.1	F
1180	0.0	F
1181	0.25	F
1182	0.5	F
1183	0.4	F
1184	0.3	F
1185	-0.2	F
1186	-0.8	F
1187	-0.5	F
1188	-0.2	F
1189	0.2	F
1190	0.6	F
1191	0.45	F
1192	0.3	F
1193	0.55	F
1194	0.8	F
1195	0.15	F
1196	-0.5	F
1197	-0.35	F
1198	-0.2	F
1199	0.1	F
1200	0.0	F
1201	0.25	F
1202	0.5	F
1203	0.4	F
1204	0.3	F
1205	-0.2	F
1206	-0.8	F
1207	-0.5	F
1208	-0.2	F
1209	0.2	F
1210	0.6	F
1211	0.45	F
1212	0.3	F
1213	0.55	F
1214	0.8	F
1215	0.15	F
1216	-0.5	F
1217	-0.35	F
1218	-0.2	F
1219	0.1	F
1220	0.0	F
1221	0.25	F
1222	0.5	F
1223	0.4	F
1224	0.3	F
1225	-0.2	F
1226	-0.8	F
1227	-0.5	F
1228	-0.2	F
1229	0.2	F
1230	0.6	F
1231	0.45	F
1232	0.3	F
1233	0.55	F
1234	0.8	F
1235	0.15	F
1236	-0.5	F
1237	-0.35	F
1238	-0.2	F
1239	0.1	F
1240	0.0	F
1241	0.25	F
1242	0.5	F
1243	0.4	F
1244	0.3	F
1245	-0.2	F
1246	-0.8	F
1247	-0.5	F
1248	-0.2	F
1249	0.2	F
1250	0.6	F
1251	0.45	F
1252	0.3	F
1253	0.55	F
1254	0.8	F
1255	0.15	F
1256	-0.5	F
1257	-0.35	F
1258	-0.2	F
1259	0.1	F
1260	0.0	F
1261	0.25	F
1262	0.5	F
1263	0.4	F
1264	0.3	F
1265	-0.2	F
1266	-0.8	F
1267	-0.5	F
1268	-0.2	F
1269	0.2	F
1270	0.6	F
1271	0.45	F
1272	0.3	F
1273	0.55	F
1274	0.8	F
1275	0.15	F
1276	-0.5	F
1277	-0.35	F
1278	-0.2	F
1279	0.1	F
1280	0.0	F
1281	0.25	F
1282	0.5	F
1283	0.4	F
1284	0.3	F
1285	-0.2	F
1286	-0.8	F
1287	-0.5	F
1288	-0.2	F
1289	0.2	F
1290	0.6	F
1291	0.45	F
1292	0.3	F
1293	0.55	F
1294	0.8	F
1295	0.15	F
1296	-0.5	F
1297	-0.35	F
1298	-0.2	F
1299	0.1	F
1300	0.0	F
1301	0.25	F
1302	0.5	F
1303	0.4	F
1304	0.3	F
1305	-0.2	F
1306	-0.8	F
1307	-0.5	F
1308	-0.2	F
1309	0.2	F
1310	0.6	F
1311	0.45	F
1312	0.3	F
1313	0.55	F
1314	0.8	F
1315	0.15	F
1316	-0.5	F
1317	-0.35	F
1318	-0.2	F
1319	0.1	F
1320	0.0	F
1321	0.25	F
1322	0.5	F
1323	0.4	F
1324	0.3	F
1325	-0.2	F
1326	-0.8	F
1327	-0.5	F
1328	-0.2	F
1329	0.2	F
1330	0.6	F
1331	0.45	F
1332	0.3	F
1333	0.55	F
1334	0.8	F
1335	0.15	F
1336	-0.5	F
1337	-0.35	F
1338	-0.2	F
1339	0.1	F
1340	0.0	F
1341	0.25	F
1342	0.5	F
1343	0.4	F
1344	0.3	F
1345	-0.2	F
1346	-0.8	F
1347	-0.5	F
1348	-0.2	F
1349	0.2	F
1350	0.6	F
1351	0.45	F
1352	0.3	F
1353	0.55	F
1354	0.8	F
1355	0.15	F
1356	-0.5	F
1357	-0.35	F
1358	-0.2	F
1359	0.1	F
1360	0.0	F
1361	0.25	F
1362	0.5	F
1363	0.4	F
1364	0.3	F
1365	-0.2	F
1366	-0.8	F
1367	-0.5	F
1368	-0.2	F
1369	0.2	F
1370	0.6	F
1371	0.45	F
1372	0.3	F
1373	0.55	F
1374	0.8	F
1375	0.15	F
1376	-0.5	F
1377	-0.35	F
1378	-0.2	F
1379	0.1	F
1380	0.0	F
1381	0.25	F
1382	0.5	F
1383	0.4	F
1384	0.3	F
1385	-0.2	F
1386	-0.8	F
1387	-0.5	F
1388	-0.2	F
1389	0.2	F
1390	0.6	F
1391	0.45	F
1392	0.3	F
1393	0.55	F
1394	0.8	F
1395	0.15	F
1396	-0.5	F
1397	-0.35	F
1398	-0.2	F
1399	0.1	F
1400	0.0	F
1401	0.25	F
1402	0.5	F
1403	0.4	F
1404	0.3	F
1405	-0.2	F
1406	-0.8	F
1407	-0.5	F
1408	-0.2	F
1409	0.2	F
1410	0.6	F
1411	0.45	F
1412	0.3	F
1413	0.55	F
1414	0.8	F
1415	0.15	F
1416	-0.5	F
1417	-0.35	F
1418	-0.2	F
1419	0.1	F
1420	0.0	F
1421	0.25	F
1422	0.5	F
1423	0.4	F
1424	0.3	F
1425	-0.2	F
1426	-0.8	F
1427	-0.5	F
1428	-0.2	F
1429	0.2	F
1430	0.6	F
1431	0.45	F
1432	0.3	F
1433	0.55	F
1434	0.8	F
1435	0.15	F
1436	-0.5	F
1437	-0.35	F
1438	-0.2	F
1439	0.1	F
1440	0.0	F
1441	0.25	F
1442	0.5	F
1443	0.4	F
1444	0.3	F
1445	-0.2	F
1446	-0.8	F
1447	-0.5	F
1448	-0.2	F
1449	0.2	F
1450	0.6	F
1451	0.45	F
1452	0.3	F
1453	0.55	F
1454	0.8	F
1455	0.15	F
1456	-0.5	F
1457	-0.35	F
1458	-0.2	F
1459	0.1	F
1460	0.0	F
1461	0.25	F
1462	0.5	F
1463	0.4	F
1464	0.3	F
1465	-0.2	F
1466	-0.8	F
1467	-0.5	F
1468	-0.2	F
1469	0.2	F
1470	0.6	F
1471	0.45	F
1472	0.3	F
1473	0.55	F
1474	0.8	F
1475	0.15	F
1476	-0.5	F
1477	-0.35	F
1478	-0.2	F
1479	0.1	F
1480	0.0	F
1481	0.25	F
1482	0.5	F
1483	0.4	F
1484	0.3	F
1485	-0.2	F
1486	-0.8	F
1487	-0.5	F
1488	-0.2	F
1489	0.2	F
1490	0.6	F
1491	0.45	F
1492	0.3	F
1493	0.55	F
1494	0.8	F
1495	0.15	F
1496	-0.5	F
1497	-0.35	F
1498	-0.2	F
1499	0.1	F
