index	value	noise
130	0.07286333	F
131	0.077912666	F
132	-0.23947693	F
133	-0.29508364	F
134	0.25615922	F
135	0.15420814	F
136	-0.20428443	F
137	0.29029313	F
138	-0.28032422	F
139	-0.28457737	F
140	0.24937828	F
141	0.02151285	F
142	-0.26206094	F
143	0.12774676	F
144	0.17375538	F
145	-0.2972476	F
146	0.28573313	F
147	0.2363837	F
148	0.14617206	F
149	-0.27361646	F
150	0.240244	F
151	0.29110217	F
152	-0.019831713	F
153	0.25688046	F
154	-0.19313578	F
155	-0.2720441	F
156	0.12075174	F
157	-0.0075394423	F
158	-0.19543488	F
159	-0.1007217	F
160	-0.20799878	F
161	-0.2593902	F
162	0.1535802	F
163	0.16183296	F
164	0.03146255	F
165	0.29579234	F
166	0.28372777	F
167	-0.13047391	F
168	0.18074024	F
169	0.07854201	F
170	0.22603819	F
171	-0.22764137	F
172	0.2053987	F
173	-0.11521747	F
174	0.06343614	F
175	0.09732	F
176	0.18974805	F
177	-0.29737893	F
178	0.19806486	F
179	-0.020300636	F
180	-0.10669945	F
181	0.28100848	F
182	-0.056575406	F
183	0.12481248	F
184	-0.23435582	F
185	-0.21944195	F
186	0.06883411	F
187	0.010416804	F
188	-0.104808554	F
189	0.0014629307	F
190	0.111809716	F
191	-0.2108896	F
192	0.014721911	F
193	-0.03314919	F
194	-0.06920801	F
195	-0.08221623	F
196	-0.29715192	F
197	-0.15793708	F
198	-0.10376313	F
199	0.22771688	F
200	0.10549551	F
201	0.29124296	F
202	-0.087576814	F
203	-0.14581211	F
204	0.055198114	F
205	0.012269555	F
206	0.12541491	F
207	-0.23151764	F
208	-0.011528307	F
209	0.14946528	F
210	-0.29554757	F
211	-0.20203371	F
212	-0.24726129	F
213	-0.039337803	F
214	0.2846327	F
215	-0.21859114	F
216	0.25423878	F
217	-0.08889611	F
218	0.12807466	F
219	-0.112984926	F
220	-0.27293	F
221	-0.11868876	F
222	0.19885153	F
223	-0.28034914	F
224	0.20096764	F
225	0.009438301	F
226	-0.24619195	F
227	-0.13848229	F
228	-0.08836315	F
229	0.040792722	F
230	-0.0730332	F
231	-0.27294326	F
232	0.13241795	F
233	-0.27190632	F
234	0.12956285	F
235	-0.1318645	F
236	-0.19022705	F
237	0.21568899	F
238	0.10083296	F
239	-0.06040539	F
240	0.25754347	F
241	-0.1506492	F
242	-0.27347925	F
243	0.22800449	F
244	0.0061408994	F
245	-0.1195812	F
246	0.2926454	F
247	0.158006	F
248	0.11279041	F
249	0.27895722	F
250	0.061417766	F
251	-0.27911788	F
252	0.21766208	F
253	-0.06475915	F
254	-0.2557271	F
255	0.11903142	F
256	0.17818221	F
257	0.112284064	F
258	0.20382485	F
259	-0.1122125	F
260	-0.16997002	F
261	-0.28572562	F
262	0.14213473	F
263	0.14255151	F
264	-0.2917152	F
265	-0.04332852	F
266	-0.17298032	F
267	0.20447932	F
268	-0.18409929	F
269	-0.036619462	F
270	0.0712157	F
271	0.28198728	F
272	-0.050854113	F
273	-0.1251931	F
274	-0.088956386	F
275	-0.2718854	F
276	0.28085464	F
277	-0.17225151	F
278	-0.26818666	F
279	-0.14469643	F
280	-0.13769767	F
281	0.26397973	F
282	-0.043462645	F
283	-0.030567504	F
284	0.03322266	F
285	0.039029766	F
286	-0.14738941	F
287	-0.016040824	F
288	-0.17305112	F
289	-0.063943654	F
290	-0.2820507	F
291	0.29280686	F
292	-0.07612895	F
293	0.041864615	F
294	-0.11633188	F
295	-0.08285247	F
296	0.14136235	F
297	0.21301897	F
298	-0.18529	F
299	0.09651099	F
300	-0.14796151	F
301	-0.25035557	F
302	0.10292961	F
303	0.26867172	F
304	-0.10532491	F
305	0.0029122839	F
306	-0.07103302	F
307	-0.024461312	F
308	-0.11668085	F
309	-0.030646475	F
310	-0.18016586	F
311	0.04379732	F
312	0.13009109	F
313	-0.028958473	F
314	0.04847301	F
315	0.21932514	F
316	-0.12411453	F
317	-0.11466556	F
318	0.20962922	F
319	0.28342742	F
320	-0.22936118	F
321	-0.12873425	F
322	0.16322224	F
323	-0.053288504	F
324	-0.038955532	F
325	-0.25817984	F
326	0.06197817	F
327	-0.2970574	F
328	-0.071445465	F
329	0.25223017	F
330	-0.025572548	F
331	-0.26950315	F
332	0.17422128	F
333	0.21407737	F
334	-0.12254421	F
335	0.25305086	F
336	-0.030610567	F
337	0.103380986	F
338	-0.27556756	F
339	-0.08607869	F
340	0.08246369	F
341	-0.2919959	F
342	-0.10447406	F
343	-0.12001013	F
344	0.05193498	F
345	0.15560701	F
346	-0.19384672	F
347	0.17142406	F
348	0.004561436	F
349	-0.0219742	F
350	-0.012405266	F
351	-0.28757343	F
352	-0.18494034	F
353	0.101351224	F
354	-0.03935808	F
355	0.016019996	F
356	0.16987397	F
357	0.0031336718	F
358	-0.10126676	F
359	0.25239697	F
360	-0.16744879	F
361	-0.25096366	F
362	0.22136636	F
363	0.10563886	F
364	-0.28803948	F
365	0.21090849	F
366	0.2716634	F
367	0.2976304	F
368	0.0070578433	F
369	-0.1233517	F
370	-0.08619927	F
371	0.15077037	F
372	-0.05689394	F
373	0.28937426	F
374	0.23660071	F
375	-0.12739828	F
376	0.02422254	F
377	-0.1006791	F
378	0.16891918	F
379	0.1757594	F
380	-0.29416287	F
381	-0.22347485	F
382	0.10054782	F
383	0.1956552	F
384	-0.06189624	F
385	-0.18423407	F
386	-0.040812638	F
387	0.036094822	F
388	0.14752105	F
389	-0.032630328	F
390	-0.18036765	F
391	-0.14045589	F
392	-0.29102337	F
393	0.24839212	F
394	-0.18435472	F
395	0.044035573	F
396	-0.18585749	F
397	-0.17166474	F
398	0.28808305	F
399	-0.24727044	F
400	0.26460826	F
401	-0.058043215	F
402	-0.065324955	F
403	-0.29508194	F
404	0.10935101	F
405	-0.24112204	F
406	0.22743781	F
407	-0.0012178014	F
408	-0.19389908	F
409	-0.16440594	F
410	-0.06695242	F
411	0.11648836	F
412	-0.08512686	F
413	0.19014017	F
414	0.20957738	F
415	-0.058769096	F
416	0.22939675	F
417	0.17306326	F
418	-0.14015815	F
419	0.13360319	F
420	-0.2816167	F
421	0.16050048	F
422	0.2971785	F
423	-0.24879813	F
424	0.28353795	F
425	0.06606116	F
426	-0.1761697	F
427	-0.04935694	F
428	-0.2550732	F
429	-0.042140547	F
430	0.13518025	F
431	-0.014808007	F
432	0.23677613	F
433	0.07544211	F
434	-0.055075437	F
435	0.10398185	F
436	0.13798869	F
437	0.06850494	F
438	0.27685732	F
439	-0.22967969	F
440	-0.22837564	F
441	0.12518954	F
442	0.08827472	F
443	0.24685611	F
444	-0.013697377	F
445	0.22240068	F
446	0.078093894	F
447	-0.15559874	F
448	-0.22005408	F
449	0.2139827	F
450	0.18961631	F
451	-0.20102198	F
452	-0.05750695	F
453	0.07474217	F
454	0.24345219	F
455	0.028183244	F
456	0.27917358	F
457	0.13920231	F
458	-0.2695414	F
459	-0.27676418	F
460	0.12964472	F
461	0.21362308	F
462	0.25762883	F
463	0.05709688	F
464	0.02075274	F
465	-0.0017809316	F
466	-0.12829214	F
467	0.031825416	F
468	0.18189308	F
469	-0.06634342	F
470	0.28589347	F
471	0.24985582	F
472	-0.088097446	F
473	-0.21819155	F
474	-0.09568048	F
475	-0.22584327	F
476	0.0151296435	F
477	-0.23460518	F
478	-0.122897044	F
479	-0.1587453	F
480	-0.078211255	F
481	0.12453581	F
482	0.22557282	F
483	-0.19112109	F
484	0.07391555	F
485	0.10039049	F
486	-0.24711512	F
487	-0.043492585	F
488	0.2932017	F
489	-0.17304453	F
490	0.19956179	F
491	-0.1876322	F
492	-0.049302343	F
493	0.0017442828	F
494	-0.08341552	F
495	-0.24553025	F
496	0.030833758	F
497	-0.2855325	F
498	-0.18950363	F
499	-0.2739805	F
500	-0.17657958	F
501	-0.16001803	F
502	0.06556828	F
503	0.21709004	F
504	0.18724921	F
505	-0.25232407	F
506	-0.2325928	F
507	-0.2053058	F
508	-0.29237238	F
509	0.1441048	F
510	0.040478617	F
511	0.21243158	F
512	-0.18235882	F
513	-0.15090784	F
514	0.268848	F
515	0.09865308	F
516	0.06914763	F
517	0.0076568085	F
518	-0.0049676555	F
519	0.20861061	F
520	0.22446863	F
521	0.061027486	F
522	-0.013810557	F
523	0.031333163	F
524	0.29345572	F
525	-0.26034665	F
526	0.119958006	F
527	-0.23400655	F
528	0.26306763	F
529	-4.818352E-4	F
530	-0.025902232	F
531	0.12530296	F
532	0.057807673	F
533	2.1378309E-4	F
534	-0.09533528	F
535	0.28499687	F
536	-0.17066957	F
537	0.11912702	F
538	-0.03320751	F
539	-0.22125678	F
540	-0.19776213	F
541	0.010742895	F
542	0.07023688	F
543	0.03683502	F
544	5.462549E-4	F
545	0.25346524	F
546	-0.13132352	F
547	0.18479621	F
548	0.24551599	F
549	-0.021495922	F
550	0.25734818	F
551	-0.14544289	F
552	-0.14950271	F
553	0.046278145	F
554	0.19793244	F
555	-0.28387254	F
556	-0.15784404	F
557	-0.17457144	F
558	0.102688946	F
559	0.2117191	F
560	-0.290096	F
561	0.03793879	F
562	0.19167946	F
563	-0.2329564	F
564	0.026570935	F
565	0.26100418	F
566	0.08750032	F
567	-0.033966333	F
568	-0.20668693	F
569	-0.077807255	F
570	0.23128329	F
571	0.20551029	F
572	0.040467855	F
573	-0.21091257	F
574	-0.10819088	F
575	-0.0046581603	F
576	0.06352235	F
577	0.23799841	F
578	-0.20358573	F
579	-0.2625865	F
580	-0.11042428	F
581	-0.011517308	F
582	-0.062042795	F
583	0.103250116	F
584	0.15463565	F
585	0.111306116	F
586	-0.29355353	F
587	-0.16459167	F
588	0.12580095	F
589	-0.24286777	F
590	-0.04298109	F
591	-0.07822302	F
592	0.124842145	F
593	0.0116199	F
594	0.15779199	F
595	0.2346992	F
596	-0.09909612	F
597	0.1597608	F
598	-0.038299438	F
599	0.28835225	F
600	-0.039986674	F
601	0.03818591	F
602	0.015763985	F
603	-0.051905435	F
604	0.2877898	F
605	0.26881865	F
606	0.15931556	F
607	-0.07548646	F
608	0.09921178	F
609	6.509279E-4	F
610	-0.030437682	F
611	-0.097319506	F
612	0.2155087	F
613	-0.061433483	F
614	0.088428915	F
615	-0.20635721	F
616	0.0032051827	F
617	-0.09096516	F
618	-0.29102454	F
619	-0.14954334	F
620	0.11405715	F
621	-0.19785346	F
622	-0.18723498	F
623	0.06508753	F
624	-0.2629205	F
625	0.23786083	F
626	-0.16860752	F
627	-0.24472159	F
628	-0.2849238	F
629	-0.2685173	F
630	0.15597232	F
631	-0.037990183	F
632	0.08804502	F
633	0.27928707	F
634	0.13771886	F
635	-0.19155122	F
636	0.00453904	F
637	0.1498547	F
638	-0.28916138	F
639	0.12030722	F
640	-0.11047086	F
641	0.25008368	F
642	-0.0742102	F
643	-0.024695847	F
644	0.27352205	F
645	-0.06301122	F
646	-0.29344907	F
647	0.03594907	F
648	0.17264925	F
649	-0.2327015	F
650	0.03987497	F
651	0.12513731	F
652	-0.036846627	F
653	-0.18349044	F
654	-0.23240662	F
655	0.12807225	F
656	-0.28384006	F
657	-0.14254439	F
658	-0.015131902	F
659	0.14680164	F
660	0.14983208	F
661	-0.13440374	F
662	0.14787728	F
663	0.09517982	F
664	-0.2840318	F
665	0.21413054	F
666	-0.23624437	F
667	0.20234023	F
668	0.26681247	F
669	-0.2633125	F
670	-0.22630359	F
671	-0.2082135	F
672	0.045309786	F
673	-0.23125465	F
674	0.046957716	F
675	0.22098368	F
676	0.2082466	F
677	0.131078	F
678	-0.02089765	F
679	0.002854668	F
680	-0.27331844	F
681	-0.21057205	F
682	-0.16786431	F
683	0.28586024	F
684	0.11177921	F
685	0.014251118	F
686	-0.032707464	F
687	0.043364648	F
688	-0.013377612	F
689	-0.12722102	F
690	-0.09694053	F
691	0.11576212	F
692	-0.13421145	F
693	-0.18720883	F
694	0.18160538	F
695	0.060362972	F
696	0.014437342	F
697	0.14339021	F
698	0.1461288	F
699	0.19431171	F
700	-0.06263299	F
701	-0.017281154	F
702	-0.08028379	F
703	-0.1351675	F
704	0.29595822	F
705	-0.27404183	F
706	-0.06685783	F
707	0.048871495	F
708	-0.13286476	F
709	0.08909397	F
710	0.27462736	F
711	0.07072805	F
712	-0.25656536	F
713	-0.2951633	F
714	0.12890683	F
715	0.1315413	F
716	-0.0730165	F
717	0.08672881	F
718	0.23604679	F
719	0.068521164	F
720	-0.00735088	F
721	-0.2641278	F
722	0.032284085	F
723	0.104586706	F
724	0.186834	F
725	0.24185623	F
726	-0.26425165	F
727	0.11059817	F
728	-0.2116499	F
729	-0.17463441	F
730	0.10926317	F
731	0.2826424	F
732	-0.213482	F
733	-0.11540392	F
734	0.17050782	F
735	-0.06414524	F
736	-0.27090338	F
737	-0.25899604	F
738	-0.07334208	F
739	-0.06596583	F
740	-0.041138574	F
741	0.13206361	F
742	0.2862085	F
743	-0.28916872	F
744	-0.007391735	F
745	0.0696067	F
746	0.045019604	F
747	0.09356326	F
748	0.100072704	F
749	0.27196386	F
750	-0.14329018	F
751	0.21473214	F
752	0.21271424	F
753	0.086529166	F
754	-0.02064019	F
755	0.089096926	F
756	-0.26647344	F
757	-0.15348446	F
758	-0.25892705	F
759	-0.054326583	F
760	0.028995503	F
761	-0.2484323	F
762	0.086277194	F
763	-0.06569111	F
764	0.16303766	F
765	0.02654828	F
766	0.25273708	F
767	0.17550212	F
768	0.18021321	F
769	0.09621004	F
770	-0.21391822	F
771	-0.110086635	F
772	-0.23828238	F
773	-0.18438298	F
774	-0.07575979	F
775	-0.269469	F
776	-0.037382178	F
777	0.017074501	F
778	0.2785106	F
779	0.045736693	F
780	-0.2074906	F
781	0.1739771	F
782	-0.09892203	F
783	-0.1744673	F
784	0.22423217	F
785	0.24038213	F
786	0.26062825	F
787	-0.07403017	F
788	0.006492614	F
789	-0.09773586	F
790	0.14829457	F
791	-0.17166321	F
792	0.21620242	F
793	0.17230503	F
794	-0.29449353	F
795	0.06994597	F
796	0.015053521	F
797	0.27472204	F
798	0.20339923	F
799	-0.21762624	F
800	0.17231064	F
801	-0.0999648	F
802	-0.089723945	F
803	-0.10921321	F
804	-0.21798632	F
805	0.1618233	F
806	-0.04079785	F
807	-0.13549054	F
808	0.037742857	F
809	-0.041582976	F
810	0.17214529	F
811	0.06426096	F
812	-0.06818928	F
813	0.13212495	F
814	-0.28983626	F
815	-0.29448625	F
816	-0.08179397	F
817	0.026987802	F
818	9.782892E-4	F
819	-0.14980103	F
820	-0.28017485	F
821	-0.026795786	F
822	0.04585062	F
823	0.050507303	F
824	0.17048812	F
825	0.27226943	F
826	-0.27297282	F
827	0.29880777	F
828	0.2609469	F
829	0.021517556	F
830	-0.07490762	F
831	-0.21326996	F
832	-0.1944454	F
833	0.20015557	F
834	-0.28758803	F
835	-0.1557709	F
836	-0.23752464	F
837	0.041026622	F
838	-0.1855672	F
839	0.11597527	F
840	-0.17472458	F
841	0.23323758	F
842	-0.2750586	F
843	0.1376851	F
844	0.057446744	F
845	-0.25956476	F
846	0.12446925	F
847	0.19903292	F
848	0.26387608	F
849	-0.022086734	F
850	0.18286934	F
851	-0.07744463	F
852	0.08448227	F
853	-0.23111916	F
854	-0.27232605	F
855	-0.050514035	F
856	0.2552066	F
857	-0.10387789	F
858	-0.070820466	F
859	-0.09627144	F
860	0.11025126	F
861	-0.22007567	F
862	0.09129099	F
863	0.004203519	F
864	-0.20307793	F
865	0.04655062	F
866	-0.2560069	F
867	-0.28642714	F
868	-0.15935728	F
869	-0.09631801	F
870	-0.29109722	F
871	-0.15212555	F
872	0.23266856	F
873	-0.08984827	F
874	-0.04630756	F
875	0.02686883	F
876	0.11673896	F
877	0.116943255	F
878	0.26425964	F
879	0.018925382	F
880	0.02336818	F
881	-0.13517815	F
882	-0.15464497	F
883	0.2270484	F
884	0.041685555	F
885	-0.048881985	F
886	-0.08903371	F
887	0.07416661	F
888	-0.071302935	F
889	0.22407952	F
890	0.1450911	F
891	0.17608365	F
892	0.13455075	F
893	-0.07214263	F
894	0.20161925	F
895	-0.26049018	F
896	0.069849886	F
897	-0.09541095	F
898	-0.23112115	F
899	-0.20963053	F
900	0.05726849	F
901	0.26219139	F
902	-0.050011694	F
903	0.024101418	F
904	0.29468474	F
905	-0.06262672	F
906	-0.19550897	F
907	-0.12505661	F
908	0.010758708	F
909	-0.27697235	F
910	-0.14016353	F
911	0.025214966	F
912	-0.18365778	F
913	-0.21244088	F
914	0.23310643	F
915	0.018386709	F
916	0.04631859	F
917	0.09085458	F
918	-0.09602827	F
919	-0.2987531	F
920	0.04643235	F
921	-0.20250066	F
922	0.24920043	F
923	-0.29924953	F
924	0.088378526	F
925	0.20249295	F
926	-0.21287547	F
927	-0.15984136	F
928	0.2938831	F
929	-0.18188526	F
930	-0.012692104	F
931	-0.08314986	F
932	0.014716661	F
933	-0.27726054	F
934	-0.22375536	F
935	0.20070979	F
936	0.15054427	F
937	-0.15669972	F
938	-0.18574761	F
939	-0.23272744	F
940	-0.109774366	F
941	-0.06725371	F
942	-0.06818871	F
943	-0.046175037	F
944	-0.26535946	F
945	0.2122388	F
946	0.095435575	F
947	0.019439243	F
948	3.2530335E-4	F
949	-0.22501987	F
950	0.1237501	F
951	-0.09856085	F
952	-0.08683266	F
953	0.29446638	F
954	0.29378036	F
955	-0.008930593	F
956	-0.119884744	F
957	-0.055395402	F
958	-0.23444918	F
959	0.10016463	F
960	-0.025676552	F
961	0.12253276	F
962	0.009921528	F
963	0.058386747	F
964	-0.11463922	F
965	-0.23287025	F
966	-0.049820427	F
967	-0.13287656	F
968	-0.028926231	F
969	-0.012899193	F
970	-0.07776218	F
971	0.041413568	F
972	0.001406066	F
973	-0.047827616	F
974	0.02137895	F
975	0.09528911	F
976	0.10693639	F
977	-0.2406713	F
978	0.13531893	F
979	0.06869613	F
980	-0.2638915	F
981	-0.136829	F
982	-0.03604959	F
983	0.1556815	F
984	-0.11491251	F
985	-0.14462148	F
986	0.19546144	F
987	-0.12619524	F
988	0.0928876	F
989	0.29289907	F
990	-0.25338778	F
991	-0.18624164	F
992	-0.10812217	F
993	-0.092104845	F
994	-0.2182128	F
995	-0.17404713	F
996	-0.23001753	F
997	0.08462039	F
998	0.10102676	F
999	-0.06265265	F
1000	0.23585458	F
1001	-0.24070098	F
1002	-0.16842191	F
1003	-0.05292195	F
1004	0.08201152	F
1005	0.2887302	F
1006	-0.22940893	F
1007	0.12346252	F
1008	0.013382372	F
1009	-0.25826335	F
1010	-0.19157921	F
1011	-0.08227041	F
1012	0.24992824	F
1013	0.29472616	F
1014	0.012584372	F
1015	-0.0786514	F
1016	-0.07804284	F
1017	-0.24146731	F
1018	0.1717555	F
1019	0.2241057	F
1020	0.25546655	F
1021	-0.07164774	F
1022	0.28726628	F
1023	0.27909723	F
1024	0.09230664	F
1025	-0.16801296	F
1026	0.056421902	F
1027	-0.051415343	F
1028	-0.19383016	F
1029	0.05376015	F
1030	-0.18248077	F
1031	0.19117863	F
1032	-0.23962879	F
1033	0.13236107	F
1034	0.12079683	F
1035	0.05609294	F
1036	0.10709711	F
1037	-0.2294688	F
1038	0.052629504	F
1039	-0.12576734	F
1040	0.15025887	F
1041	-0.14710349	F
1042	0.2721167	F
1043	0.17865491	F
1044	0.28530025	F
1045	-0.15459682	F
1046	0.21979974	F
1047	-0.25153732	F
1048	0.08926809	F
1049	-0.15428926	F
1050	0.12757888	F
1051	-0.1495328	F
1052	0.2631659	F
1053	-0.031454936	F
1054	-0.10301254	F
1055	0.25197646	F
1056	-0.17392768	F
1057	0.28341243	F
1058	0.019815603	F
1059	0.29584178	F
1060	-0.1732841	F
1061	-0.22577563	F
1062	-0.10933715	F
1063	-0.13458261	F
1064	-0.12684023	F
1065	-0.23871897	F
1066	-0.094665915	F
1067	0.022361433	F
1068	-0.015040015	F
1069	-0.08429016	F
1070	0.05207978	F
1071	0.2742302	F
1072	-0.15537757	F
1073	0.0048539652	F
1074	0.28451696	F
1075	-0.17840861	F
1076	0.2663945	F
1077	0.23425412	F
1078	0.015653782	F
1079	0.14590447	F
1080	0.010387878	F
1081	0.09776543	F
1082	-0.20822385	F
1083	-0.07030907	F
1084	0.14874077	F
1085	0.01199949	F
1086	-0.006959315	F
1087	-0.05046005	F
1088	0.03798771	F
1089	0.29468027	F
1090	-0.13554527	F
1091	-0.14973162	F
1092	-0.23198293	F
1093	0.048650857	F
1094	0.106509656	F
1095	0.19507769	F
1096	-0.25704357	F
1097	0.23416682	F
1098	0.049069665	F
1099	0.09182394	F
1100	0.0030377402	F
1101	-0.14824046	F
1102	-0.10479553	F
1103	0.21954007	F
1104	0.21895432	F
1105	-0.08364739	F
1106	0.05348992	F
1107	-0.17787671	F
1108	-0.21856658	F
1109	0.18046156	F
1110	-0.22211328	F
1111	-0.002375922	F
1112	0.26870838	F
1113	-0.03979366	F
1114	0.20364325	F
1115	0.19184622	F
1116	0.003285893	F
1117	-0.2674856	F
1118	-0.19424537	F
1119	-0.1960087	F
1120	0.006864556	F
1121	0.20529021	F
1122	-0.08665444	F
1123	-0.170146	F
1124	0.22847153	F
1125	0.1144759	F
1126	0.1889314	F
1127	-0.09540153	F
1128	0.25584581	F
1129	0.072826155	F
1130	-0.0741534	F
1131	-0.23758097	F
1132	0.22380692	F
1133	-0.21513136	F
1134	-0.16978326	F
1135	0.20441224	F
1136	-0.29419115	F
1137	0.050919782	F
1138	-0.16431434	F
1139	-0.24123931	F
1140	0.016090536	F
1141	-0.1898256	F
1142	0.049695168	F
1143	-0.07114794	F
1144	-0.24020591	F
1145	0.21878582	F
1146	-0.05054886	F
1147	0.055231094	F
1148	0.047134172	F
1149	0.023501633	F
1150	-0.16620478	F
1151	-0.033695284	F
1152	0.13516186	F
1153	0.27481878	F
1154	-0.1059623	F
1155	-0.23950544	F
1156	0.1768777	F
1157	-0.2742299	F
1158	0.29239297	F
1159	-0.15094544	F
1160	0.24240947	F
1161	0.28335252	F
1162	-0.26900542	F
1163	0.19404429	F
1164	0.030681374	F
1165	-0.18074363	F
1166	0.15755367	F
1167	0.09997284	F
1168	-0.08753809	F
1169	-0.29504743	F
1170	-0.11444085	F
1171	-0.03959951	F
1172	-0.26311117	F
1173	-0.18665601	F
1174	-0.29249445	F
1175	-0.1776898	F
1176	-0.20646928	F
1177	0.22508495	F
1178	-0.05103087	F
1179	-0.08866696	F
1180	0.25075507	F
1181	0.09232175	F
1182	0.049439088	F
1183	-0.040064096	F
1184	0.08863444	F
1185	0.046005134	F
1186	0.16264746	F
1187	0.2984532	F
1188	0.21083272	F
1189	0.18507437	F
1190	-0.15527432	F
1191	0.005367488	F
1192	0.05487433	F
1193	-0.14328896	F
1194	-0.05714658	F
1195	0.1685174	F
1196	0.22391078	F
1197	0.12650873	F
1198	0.11014977	F
1199	0.08293494	F
1200	0.23555924	F
1201	0.045803703	F
1202	-0.045606084	F
1203	0.20378736	F
1204	-0.17540085	F
1205	0.15055984	F
1206	0.27874765	F
1207	0.08442259	F
1208	-0.053726483	F
1209	0.0720994	F
1210	-0.008011649	F
1211	0.15979005	F
1212	0.10565303	F
1213	0.10462015	F
1214	0.05384698	F
1215	0.28453305	F
1216	0.08598124	F
1217	0.25783706	F
1218	0.077881336	F
1219	0.20282131	F
1220	-0.034869224	F
1221	0.12523593	F
1222	0.13990098	F
1223	0.21351656	F
1224	-0.10573893	F
1225	-0.18067552	F
1226	-0.26570353	F
1227	-4.630886E-4	F
1228	-0.133521	F
1229	0.064914435	F
1230	-0.1162896	F
1231	-0.08569043	F
1232	-0.17423487	F
1233	0.099867515	F
1234	0.13932532	F
1235	-0.23902534	F
1236	0.15763867	F
1237	0.10988574	F
1238	0.20962778	F
1239	0.061526414	F
1240	0.062995754	F
1241	-0.08017453	F
1242	0.22484522	F
1243	-0.20664845	F
1244	-0.254734	F
1245	-0.22133711	F
1246	-0.017662767	F
1247	-0.030352203	F
1248	-0.061506163	F
1249	0.10863687	F
1250	0.12505946	F
1251	0.05797946	F
1252	-0.12983833	F
1253	-0.1587559	F
1254	-0.11919634	F
1255	-0.1322503	F
1256	0.08753265	F
1257	0.2336591	F
1258	-0.265746	F
1259	0.19264331	F
1260	-0.119997405	F
1261	-0.15119912	F
1262	-0.18301481	F
1263	0.16811667	F
1264	-0.2975894	F
1265	0.090665855	F
1266	0.082364105	F
1267	-0.003214656	F
1268	0.24546939	F
1269	-0.28630438	F
1270	0.08290256	F
1271	0.20608306	F
1272	0.009437126	F
1273	0.07084596	F
1274	-0.2130552	F
1275	-0.06716071	F
1276	0.015863705	F
1277	0.12967266	F
1278	-0.24034087	F
1279	0.27844608	F
1280	0.039704893	F
1281	0.06914747	F
1282	-0.009860984	F
1283	0.14605825	F
1284	0.06030914	F
1285	-0.22793363	F
1286	-0.12799464	F
1287	0.1577944	F
1288	-0.28525737	F
1289	-0.2511893	F
1290	0.13923678	F
1291	0.2551799	F
1292	0.19062918	F
1293	-0.032129947	F
1294	-0.2779585	F
1295	0.010095969	F
1296	0.218142	F
1297	0.12693407	F
1298	0.11941974	F
1299	-0.08372705	F
1300	0.011996439	F
1301	0.07550948	F
